Measured Data,,,,,,,,,,,,Obtained from measured data,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
MD,DTC,DTS,GR,DEN,NEU,RES-SHT,RES-MED,RES-DEP,Hole Size,Caliper,,Poisson,Vp (Measured),Vs (Measured),
(ft),(micro-sec/ft),(micro-sec/ft),(GRAPI),(g/cc),(PU),(Ohms-m),(Ohms-m),(Ohms-m),(Inches),(Inches),,Unitless,(km/s),(km/s),
9386.811024,61.6925,117.8663,3.1919,2.5416,9.35,3.7685,3.8074,3.8467,8.5,8.5781,,0.311333738,4.940632978,2.585980895,3.099052917
9387.139108,61.6659,118.1253,3.3209,2.5475,9.06,3.8468,3.9387,3.9055,8.5,8.5781,,0.312692372,4.942764153,2.580310907,3.096797388
9387.467192,61.6982,118.5242,3.684,2.5568,8.67,3.9302,4.0658,3.9477,8.5,8.5781,,0.314151467,4.940176537,2.571626723,3.089541903
9387.795276,61.7305,118.9232,3.4799,2.5671,8.24,4.0024,4.2026,3.9665,8.5,8.5781,,0.315590991,4.937591628,2.562998641,3.081724242
9388.12336,61.7871,119.2925,3.0669,2.5766,7.88,4.0764,4.3558,4.0173,8.5,8.5781,,0.316689445,4.933068553,2.555064233,3.073219991
9388.451444,61.8839,119.6128,3.6055,2.5845,7.62,4.1428,4.5313,4.0552,8.5,8.5781,,0.317247494,4.925352151,2.548222264,3.063719627
9388.779528,61.9808,119.933,4.6055,2.5894,7.43,4.1994,4.7129,4.0742,8.5,8.5781,,0.317799827,4.917651918,2.541418959,3.056034223
9389.107612,62.1158,120.2522,4.7051,2.5908,7.25,4.2493,4.8405,4.1194,8.5,8.5781,,0.318039383,4.90696409,2.534672962,3.048568343
9389.435696,62.3286,120.5694,4.685,2.5895,7.08,4.301,4.956,4.1499,8.5,8.5781,,0.317648869,4.890210914,2.528004618,3.038922558
9389.76378,62.5414,120.8863,5.3539,2.5873,6.94,4.3387,5.0593,4.1726,8.5,8.5781,,0.317258417,4.873571746,2.521377526,3.029869823
9390.091864,62.7712,121.0914,6.8839,2.586,6.84,4.3441,5.1382,4.1897,8.5,8.5781,,0.316270681,4.855730016,2.517106913,3.019536413
9390.419948,63.0444,121.0099,8.2864,2.5853,6.73,4.3469,5.1792,4.1934,8.5,8.5781,,0.313728041,4.834687934,2.518802181,3.00685838
9390.748031,63.3176,120.9285,9.7634,2.5854,6.6,4.3595,5.168,4.2202,8.5,8.5781,,0.31115046,4.813827435,2.520497649,2.993826619
9391.076115,63.5863,120.9059,10.7487,2.5861,6.44,4.3449,5.16,4.2169,8.5,8.5781,,0.308831667,4.793485389,2.520968786,2.980771951
9391.404199,63.8401,121.0767,10.9574,2.589,6.27,4.3091,5.1727,4.2028,8.5,8.5781,,0.307466226,4.774428611,2.517412516,2.967258474
9391.732283,64.0938,121.2475,9.3989,2.5947,6.12,4.292,5.1688,4.1993,8.5,8.5781,,0.306096571,4.755530176,2.513866265,2.952265191
9392.060367,64.3296,121.3985,7.9089,2.6022,6.06,4.2745,5.1672,4.187,8.5,8.5781,,0.304784369,4.738098791,2.510739424,2.937201731
9392.388451,64.4863,121.4626,6.2101,2.6096,6.09,4.2531,5.1576,4.2006,8.5,8.5781,,0.303746656,4.726585337,2.509414421,2.925907091
9392.716535,64.643,121.5269,4.2902,2.6155,6.23,4.2231,5.1674,4.1839,8.5,8.5781,,0.302705862,4.715127701,2.508086687,2.915520485
9393.044619,64.8015,121.6561,3.5832,2.6187,6.38,4.196,5.1817,4.1629,8.5,8.5781,,0.301941072,4.703594824,2.505423074,2.906611782
9393.372703,64.9712,122.1936,3.235,2.6188,6.47,4.1976,5.1322,4.1687,8.5,8.5781,,0.302929537,4.69130938,2.494402325,2.898964575
9393.700787,65.141,122.7311,2.4713,2.6169,6.42,4.1846,5.0851,4.1248,8.5,8.5781,,0.303904005,4.679080763,2.483478108,2.892457443
9394.028871,65.3197,123.2719,2.3333,2.6153,6.29,4.1695,5.0521,4.1229,8.5,8.5781,,0.304806166,4.666279851,2.472582965,2.885426555
9394.356955,65.5897,123.8458,2.0643,2.6152,6.23,4.1434,4.9983,4.0839,8.5,8.5781,,0.305088027,4.64707111,2.461125044,2.873603635
9394.685039,65.8598,124.4198,1.7102,2.6165,6.47,4.0438,5.0295,4.0212,8.5,8.5781,,0.305366532,4.628012839,2.449770856,2.861107565
9395.013123,66.1288,124.992,2.425,2.618,7.11,4.0236,4.9531,3.9886,8.5,8.5781,,0.305643323,4.60918692,2.438556068,2.848652669
9395.341207,66.3719,125.5237,2.6032,2.6174,7.88,4.0496,4.824,3.993,8.5,8.5781,,0.30595363,4.592304876,2.428226701,2.838544215
9395.669291,66.6151,126.0554,2.6968,2.6128,8.56,4.0377,4.7335,3.9585,8.5,8.5781,,0.306260062,4.57553918,2.417984473,2.830669691
9395.997375,66.8597,126.5906,2.7258,2.6034,9.2,3.9616,4.714,3.9175,8.5,8.5781,,0.306567081,4.558799995,2.407761714,2.825400963
9396.325459,66.8605,126.7329,2.7109,2.5901,9.87,3.9005,4.6654,3.9157,8.5,8.5781,,0.307162261,4.558745448,2.405058197,2.832611909
9396.653543,66.8613,126.8763,2.342,2.5752,10.52,3.8492,4.6032,3.8986,8.5,8.5781,,0.307759047,4.558690902,2.402339917,2.840760787
9396.981627,66.8618,127.0185,2.494,2.5596,11.01,3.7869,4.51,3.8381,8.5,8.5781,,0.308350167,4.558656812,2.399650445,2.849383124
9397.309711,66.7442,126.6557,2.742,2.5447,11.37,3.7585,4.2344,3.8054,8.5,8.5781,,0.307765811,4.566688941,2.406524144,2.862748105
9397.637795,66.6196,126.2626,3.1247,2.5323,11.61,3.786,3.8514,3.784,8.5,8.5781,,0.307104358,4.575230112,2.414016502,2.875115953
9397.965879,66.4945,125.869,3.1449,2.523,11.64,3.7883,3.5434,3.779,8.5,8.5782,,0.306438572,4.583837761,2.421565278,2.885829128
9398.293963,66.1939,125.2783,3.045,2.5173,11.45,3.7507,3.4147,3.719,8.5,8.6015,,0.306345592,4.604653903,2.432983206,2.902214484
9398.622047,65.873,124.6646,2.84,2.5146,11.2,3.7103,3.3766,3.7232,8.5,8.5781,,0.306318152,4.627085452,2.444960318,2.917917875
9398.950131,65.552,124.0506,3.0591,2.5148,10.98,3.6727,3.3334,3.7139,8.5,8.5781,,0.306289957,4.649743715,2.457061876,2.932089956
9399.278215,65.2275,123.3778,2.9299,2.5173,10.77,3.6089,3.309,3.682,8.5,8.5781,,0.306033996,4.672875704,2.47046065,2.945213221
9399.606299,64.9024,122.6944,2.8892,2.5209,10.5,3.571,3.2791,3.6799,8.5,8.5781,,0.305733298,4.696282418,2.484220959,2.957851708
9399.934383,64.5773,122.0116,2.9758,2.5243,10.09,3.565,3.2577,3.6743,8.5,8.5781,,0.305431454,4.719924803,2.498123129,2.970739672
9400.262467,64.2278,121.627,2.6348,2.527,9.67,3.5441,3.2867,3.652,8.5,8.5781,,0.306653428,4.745608599,2.506022511,2.985309035
9400.590551,63.8721,121.3171,2.5632,2.5296,9.38,3.5273,3.3021,3.6649,8.5,8.5781,,0.308254798,4.772036617,2.512424052,3.000390911
9400.918635,63.5169,121.0073,2.6349,2.5327,9.19,3.5305,3.3342,3.6426,8.5,8.5781,,0.309848423,4.79872286,2.5188563,3.015322676
9401.246719,63.3819,120.7486,2.5063,2.5367,9.01,3.568,3.4077,3.6668,8.5,8.5781,,0.309841864,4.808943878,2.524252869,3.019361787
9401.574803,63.3195,120.5067,2.8311,2.5415,8.75,3.6113,3.5347,3.6716,8.5,8.5781,,0.309305259,4.813682989,2.529319947,3.019481888
9401.902887,63.2574,120.2649,3.7375,2.5467,8.38,3.6653,3.6705,3.7037,8.5,8.5781,,0.308763036,4.818408597,2.5344053,3.019358843
9402.230971,63.2677,120.0503,4.6306,2.5515,7.93,3.7531,3.8831,3.7344,8.5,8.5781,,0.307729032,4.817624159,2.538935763,3.016026337
9402.559055,63.3084,119.8472,5.4451,2.5548,7.46,3.8594,4.1208,3.7578,8.5,8.5781,,0.306479984,4.814526982,2.54323839,3.012140124
9402.887139,63.349,119.6439,5.8011,2.557,7.04,3.9947,4.4311,3.8188,8.5,8.5781,,0.305219158,4.81144138,2.547559884,3.008914415
9403.215223,63.3085,119.3991,6.7049,2.5598,6.76,4.1704,4.841,3.862,8.5,8.5781,,0.304454713,4.814519377,2.552783061,3.00919216
9403.543307,63.2256,119.1324,6.8369,2.5672,6.69,4.3053,5.1825,3.9156,8.5,8.5781,,0.303950171,4.820832068,2.55849794,3.0087919
9403.871391,63.1426,118.8657,5.8905,2.5797,6.8,4.4122,5.481,3.9438,8.5,8.5781,,0.303443023,4.827168979,2.564238464,3.005438878
9404.199475,63.0426,118.6299,5.0219,2.5915,6.97,4.5405,5.7713,4.0324,8.5,8.5781,,0.303223395,4.834825975,2.569335387,3.003345116
9404.527559,62.9317,118.4139,4.06,2.5974,7.1,4.6812,6.044,4.076,8.5,8.5781,,0.303189513,4.84334604,2.574022138,3.005218688
9404.855643,62.8208,118.1979,3.4835,2.5961,7.11,4.8161,6.1728,4.1413,8.5,8.5781,,0.303155502,4.851896187,2.578726018,3.011277585
9405.183727,62.6608,117.9833,3.6814,2.5903,6.98,4.9689,6.3086,4.1614,8.5,8.5781,,0.303557119,4.864285167,2.583416467,3.022344702
9405.511811,62.4625,117.7696,3.5515,2.5837,6.72,5.1576,6.4382,4.2215,8.5,8.5781,,0.304297804,4.879727837,2.588104231,3.035809793
9405.839895,62.2643,117.5559,3.9709,2.5795,6.4,5.2814,6.6237,4.2549,8.5,8.5781,,0.305037722,4.895261008,2.592809038,3.047951742
9406.167979,62.1365,117.3158,4.7355,2.579,6.14,5.3779,6.7123,4.2854,8.5,8.5781,,0.305043211,4.905329396,2.598115514,3.054516706
9406.496063,62.0758,117.0502,5.1021,2.582,6,5.4829,6.6994,4.2923,8.5,8.5781,,0.304342938,4.910126007,2.604010929,3.055726767
9406.824147,62.0151,116.7846,5.2446,2.5878,5.94,5.5416,6.7546,4.3211,8.5,8.5781,,0.303637144,4.914932008,2.609933159,3.05528804
9407.152231,61.9626,116.4975,5.2391,2.5947,5.84,5.5576,6.8384,4.2944,8.5,8.5781,,0.302751542,4.919096358,2.616365158,3.053808179
9407.480315,61.9198,116.1854,5.1243,2.6003,5.65,5.5518,6.9167,4.2839,8.5,8.5781,,0.301651973,4.92249652,2.623393301,3.052626639
9407.808399,61.8772,115.8734,4.9843,2.6047,5.41,5.5428,7.0165,4.2118,8.5,8.5781,,0.300539438,4.925885463,2.630457033,3.052147055
9408.136483,61.9024,115.639,5.8799,2.6089,5.21,5.5465,7.0492,4.1901,8.5,8.5781,,0.299176212,4.923880173,2.635788964,3.048447774
9408.464567,62.023,115.513,6.0461,2.6141,5.17,5.4392,7.1904,4.0968,8.5,8.5781,,0.297457338,4.914305983,2.638664046,3.039492634
9408.792651,62.1436,115.3874,6.7665,2.6205,5.36,5.3167,7.2367,4.0444,8.5,8.5781,,0.29572295,4.904768954,2.641536251,3.029887282
9409.120735,62.3241,115.4006,5.8029,2.6249,5.75,5.2037,7.1291,3.9981,8.5,8.5781,,0.294111557,4.890564003,2.641234101,3.018579133
9409.448819,62.607,115.6518,5.2522,2.624,6.28,5.0481,6.816,3.9226,8.5,8.5781,,0.292736896,4.868465188,2.635497243,3.005454473
9409.776903,62.8898,115.903,4.328,2.6189,6.95,4.6731,6.49,3.81,8.5,8.5782,,0.291360571,4.846572894,2.629785251,2.99485149
9410.104987,63.1785,116.2135,4.2529,2.6116,7.83,4.4229,6.1349,3.7146,8.5,8.6015,,0.290230192,4.824426031,2.622758974,2.985329841
9410.433071,63.4796,116.6496,4.253,2.6021,8.94,4.2418,5.7515,3.642,8.5,8.5781,,0.289628169,4.801542543,2.612953666,2.976588433
9410.761155,63.7806,117.0857,4.382,2.59,10.15,3.9976,5.4003,3.5501,8.5,8.5781,,0.289029958,4.778882607,2.603221401,2.969453167
9411.089239,64.0621,117.4725,4.3801,2.576,11.22,3.7952,4.9098,3.493,8.5,8.5781,,0.28836519,4.757883366,2.594649812,2.964427697
9411.417323,64.2919,117.728,4.0533,2.5619,11.91,3.62,4.4571,3.4093,8.5,8.5781,,0.287514695,4.740877156,2.589018755,2.961949265
9411.745407,64.5216,117.9834,3.8972,2.5484,12.08,3.4492,3.9079,3.3879,8.5,8.5781,,0.286665096,4.723999405,2.583414277,2.959211704
9412.073491,64.7137,118.1645,3.1547,2.5348,11.76,3.2621,3.2473,3.3417,8.5,8.5782,,0.285786756,4.709976404,2.579454912,2.958331802
9412.401575,64.7766,118.0897,2.624,2.5205,10.83,3.1832,2.7891,3.3038,8.5,8.6017,,0.284801773,4.705402877,2.581088783,2.963831182
9412.729659,64.8396,118.0148,2.2455,2.5078,10.18,3.0863,2.4502,3.2785,8.5,8.6249,,0.283809746,4.700830974,2.582726912,2.968439395
9413.057743,64.8623,117.9336,1.9763,2.5014,10.03,3.0276,2.2544,3.2478,8.5,8.6017,,0.283165433,4.699185814,2.584505179,2.971194246
9413.385827,64.6987,117.8234,2.1987,2.5047,9.56,2.9526,2.2891,3.2005,8.5,8.625,,0.284151435,4.711068383,2.586922462,2.976744435
9413.713911,64.5352,117.7132,2.6771,2.5152,9.45,2.8314,2.5964,3.1198,8.5,8.625,,0.285134048,4.72300388,2.589344271,2.978050378
9414.041995,64.3599,117.6141,2.7071,2.5264,9.55,2.7633,2.8324,3.0713,8.5,8.6093,,0.286283763,4.735868141,2.591526016,2.979535373
9414.370079,64.1066,117.5906,2.3394,2.5335,9.18,2.7747,2.8253,3.056,8.5,8.5782,,0.288552099,4.754580652,2.592043922,2.987113774
9414.698163,63.8533,117.5673,2.3849,2.5363,8.44,2.8178,2.737,3.0426,8.5,8.6249,,0.290799555,4.773441623,2.592557624,2.997307531
9415.026247,63.6124,117.5607,3.027,2.5383,8.38,2.8706,2.6915,3.0397,8.5,8.5781,,0.292994403,4.791518635,2.592703174,3.007472789
9415.354331,63.5105,117.7454,3.3441,2.5429,8.2,2.9025,2.7712,2.998,8.5,8.5781,,0.294841237,4.79920643,2.588636159,3.009572362
9415.682415,63.4086,117.9302,3.8851,2.5516,8.23,2.8951,2.95,2.9575,8.5,8.5781,,0.296667405,4.806918935,2.584579692,3.009265467
9416.010499,63.3169,118.1216,4.5067,2.5623,8.4,2.8869,3.1387,2.9351,8.5,8.5781,,0.298413224,4.813880654,2.580391732,3.007324766
9416.338583,63.5164,118.5071,5.8067,2.5707,8.69,2.9065,3.3398,2.8876,8.5,8.5781,,0.298476802,4.798760635,2.571997796,2.992977065
9416.666667,63.7159,118.8926,6.4805,2.5733,9.07,2.9528,3.4839,2.8574,8.5,8.5781,,0.29853995,4.7837353,2.563658293,2.982098132
9416.994751,63.9161,119.2784,5.4944,2.5701,9.5,2.9497,3.58,2.8254,8.5,8.5781,,0.298597905,4.768751535,2.555366269,2.974607607
9417.322835,64.4211,119.7504,4.2596,2.5638,9.88,2.9302,3.67,2.7808,8.5,8.5781,,0.296366758,4.73136907,2.545294212,2.954913382
9417.650919,64.9312,120.2238,4.2324,2.557,10.14,2.9382,3.689,2.7534,8.5,8.5781,,0.294091438,4.694199399,2.535271718,2.935595204
9417.979003,65.4412,120.6976,4.1077,2.5508,10.28,2.9372,3.6467,2.7232,8.5,8.5781,,0.291813283,4.657616303,2.525319476,2.916255052
9418.307087,65.8627,121.2995,4.1147,2.5448,10.37,2.9243,3.5726,2.7041,8.5,8.5781,,0.290958376,4.627809063,2.512788594,2.901005848
9418.635171,66.278,121.9103,4.0249,2.5391,10.54,2.911,3.4851,2.6881,8.5,8.5781,,0.290207886,4.598811069,2.500198917,2.886062057
9418.963255,66.6932,122.5212,4.2162,2.5349,10.52,2.8793,3.3828,2.6469,8.5,8.5939,,0.289463761,4.570181068,2.487732735,2.870469861
9419.291339,67.0207,123.1413,4.6938,2.5326,11.17,2.8359,3.2653,2.6112,8.5,8.6249,,0.289553416,4.54784865,2.475205313,2.857739922
9419.619423,67.3372,123.7625,5.304,2.5317,11.55,2.7833,3.1807,2.5713,8.5,8.5782,,0.28974505,4.526472737,2.462781537,2.844813421
9419.947507,67.6535,124.3836,5.7637,2.53,11.64,2.7198,3.0755,2.5257,8.5,8.625,,0.289935892,4.505310147,2.450483826,2.832464221
9420.275591,67.8994,124.9528,5.2928,2.5264,12.05,2.669,2.9342,2.494,8.5,8.625,,0.290494345,4.488994012,2.439321088,2.824216394
9420.603675,68.1318,125.5121,4.8772,2.5212,12.44,2.6192,2.814,2.4598,8.5,8.6249,,0.291117001,4.473681893,2.428451121,2.817483949
9420.931759,68.3638,126.071,4.4743,2.5149,12.72,2.5421,2.6904,2.4302,8.5,8.6017,,0.291733991,4.458499966,2.417685273,2.811437331
9421.259843,68.5015,126.4194,4.2287,2.5081,12.87,2.4535,2.5672,2.3881,8.5,8.625,,0.292174443,4.449537601,2.411022359,2.809586821
9421.587927,68.6142,126.7125,3.6769,2.5015,12.9,2.3761,2.4826,2.3458,8.5,8.625,,0.292569328,4.44222916,2.405445398,2.808669932
9421.91601,68.7268,127.0053,2.9009,2.4961,12.82,2.3058,2.4086,2.312,8.5,8.625,,0.292961158,4.43495114,2.399899847,2.807099775
9422.244094,68.8079,127.1725,3.1665,2.4924,12.62,2.2473,2.3456,2.2718,8.5,8.625,,0.293040933,4.429723913,2.396744579,2.805871565
9422.572178,68.878,127.2964,3.0335,2.4901,12.34,2.212,2.2832,2.2482,8.5,8.625,,0.293014907,4.425215599,2.394411782,2.804310128
9422.900262,68.9481,127.4201,2.8392,2.4886,12.14,2.1845,2.2168,2.227,8.5,8.625,,0.292988009,4.420716452,2.392087277,2.802303127
9423.228346,68.9884,127.4782,3.4674,2.4884,12.15,2.156,2.1619,2.2059,8.5,8.625,,0.292912787,4.418134063,2.390997049,2.800778691
9423.55643,69.0155,127.5074,3.7545,2.4903,12.4,2.1321,2.1276,2.1941,8.5,8.625,,0.292816871,4.416399215,2.390449495,2.798610696
9423.884514,69.0427,127.5365,3.92,2.4935,12.76,2.1097,2.1135,2.1788,8.5,8.6249,,0.292719648,4.414659334,2.389904067,2.79571251
9424.212598,69.0654,127.5384,3.7113,2.4964,13.35,2.0937,2.1016,2.169,8.5,8.5782,,0.292535505,4.41320835,2.389868463,2.793169842
9424.540682,69.0857,127.5254,3.156,2.4963,13.12,2.0808,2.0887,2.1659,8.5,8.625,,0.292302955,4.411911582,2.390112087,2.792405032
9424.868766,69.1061,127.5123,3.6934,2.4923,13.02,2.0683,2.098,2.1566,8.5,8.625,,0.292068798,4.410609194,2.390357636,2.793819985
9425.19685,69.112,127.48,4.5327,2.4862,12.8,2.0639,2.1142,2.1641,8.5,8.625,,0.291869239,4.410232666,2.390963288,2.797006468
9425.524934,69.1082,127.4349,4.4235,2.4807,12.48,2.0646,2.1232,2.189,8.5,8.625,,0.291692954,4.410475168,2.391809465,2.800259362
9425.853018,69.1044,127.3895,3.998,2.4799,12.01,2.0609,2.1316,2.1953,8.5,8.625,,0.291515013,4.410717697,2.392661876,2.800865008
9426.181102,69.0632,127.2443,3.5732,2.4853,11.34,2.0627,2.1323,2.2042,8.5,8.625,,0.291193228,4.413348933,2.395392171,2.799489581
9426.509186,68.9919,127.0181,3.3875,2.4956,10.53,2.0895,2.1057,2.2419,8.5,8.625,,0.290750776,4.417909929,2.399658001,2.796593661
9426.83727,68.92,126.7915,3.4141,2.5077,9.67,2.1392,2.062,2.2953,8.5,8.6249,,0.290309161,4.422518862,2.403946637,2.792748993
9427.165354,68.6407,126.4248,3.8647,2.5189,9.2,2.1842,2.0402,2.3388,8.5,8.6015,,0.291000815,4.440514156,2.410919377,2.797871701
9427.493438,68.157,125.9201,3.7316,2.5293,8.63,2.2156,2.0399,2.364,8.5,8.5781,,0.29281126,4.472027818,2.420582576,2.811928829
9427.821522,67.6733,125.4151,3.7745,2.5407,8.28,2.2568,2.0533,2.4069,8.5,8.5781,,0.29461997,4.503991973,2.430329362,2.825666573
9428.149606,67.2084,124.7639,3.1886,2.553,8.1,2.3192,2.089,2.4596,8.5,8.5781,,0.295594904,4.535147392,2.443014366,2.838350334
9428.47769,66.7657,123.9385,2.396,2.5641,8.03,2.391,2.1564,2.506,8.5,8.5781,,0.295578252,4.565218368,2.459284242,2.850979383
9428.805774,66.3228,123.1132,2.3916,2.5724,7.94,2.4855,2.2532,2.5683,8.5,8.5781,,0.29556358,4.595704645,2.475770267,2.865384184
9429.133858,65.8178,122.2936,3.1321,2.5787,7.71,2.5952,2.3838,2.6393,8.5,8.5781,,0.296117843,4.630966091,2.492362642,2.883840196
9429.461942,65.2226,121.4824,3.8073,2.5832,7.34,2.7016,2.5295,2.7083,8.5,8.5782,,0.297506034,4.673226765,2.50900542,2.907621285
9429.790026,64.6277,120.6715,3.7448,2.5868,6.65,2.8056,2.703,2.7758,8.5,8.6249,,0.298902678,4.716243964,2.525865677,2.932343454
9430.11811,64.1602,119.9828,3.6385,2.5902,6.69,2.9172,3.028,2.8512,8.5,8.5781,,0.299766772,4.750608633,2.540364119,2.951770609
9430.446194,63.9188,119.511,3.6866,2.5946,6.67,3.0721,3.5397,2.9474,8.5,8.5781,,0.29967116,4.768550098,2.550392851,2.960405094
9430.774278,63.6774,119.0392,3.344,2.5994,6.85,3.2608,3.9888,3.0459,8.5,8.5781,,0.299574746,4.786627595,2.560501079,2.968883
9431.102362,63.421,118.583,4.1036,2.6017,7.15,3.4315,4.2214,3.1472,8.5,8.5781,,0.299684185,4.805979092,2.570351568,2.979567775
9431.430446,63.1317,118.161,4.8275,2.5988,7.5,3.5863,4.3671,3.2527,8.5,8.5781,,0.300248216,4.828002414,2.579531317,2.994891199
9431.75853,62.8426,117.7389,5.9369,2.591,7.87,3.7335,4.4838,3.3675,8.5,8.5781,,0.300812554,4.850213072,2.58877907,3.01319412
9432.086614,62.6126,117.3355,9.3127,2.5814,8.13,3.8536,4.5443,3.4586,8.5,8.5781,,0.300943157,4.868029758,2.597679304,3.029880998
9432.414698,62.5476,116.9833,10.1749,2.5734,8.19,3.972,4.6291,3.5413,8.5,8.5781,,0.299844152,4.873088656,2.605500101,3.03774045
9432.742782,62.4825,116.631,10.0121,2.5669,7.98,4.0449,4.7491,3.6282,8.5,8.5781,,0.298733243,4.878165886,2.613370373,3.04475316
9433.070866,62.3897,116.2878,7.7145,2.5612,7.64,4.1109,4.8683,3.6894,8.5,8.5782,,0.297906439,4.885421792,2.621083209,3.052673234
9433.39895,62.1972,115.9771,5.6339,2.5571,7.07,4.2131,4.9512,3.7734,8.5,8.6015,,0.298141696,4.900542147,2.628105031,3.064575128
9433.727034,62.0049,115.6664,3.7848,2.5562,7.2,4.2636,5.0409,3.8739,8.5,8.5781,,0.298376134,4.91574053,2.635164577,3.074620624
9434.055118,61.8469,115.3863,3.2105,2.56,7.14,4.2813,5.1122,3.9472,8.5,8.5781,,0.298447914,4.928298751,2.641561433,3.080186719
9434.383202,61.8581,115.2559,3.1567,2.5679,7.12,4.3273,5.083,4.0301,8.5,8.5782,,0.297704184,4.927406435,2.644550084,3.07488822
9434.711286,61.8695,115.1256,2.6193,2.5765,6.86,4.3764,4.9982,4.0957,8.5,8.6016,,0.296954853,4.926498517,2.647543205,3.069186526
9435.03937,61.8966,115.0284,2.044,2.5832,7.31,4.4177,4.8861,4.1445,8.5,8.6015,,0.296220797,4.924341563,2.649780402,3.063861666
9435.367454,62.0394,115.1711,2.3788,2.5871,7.54,4.4416,4.7625,4.2103,8.5,8.5781,,0.295608882,4.913006896,2.646497255,3.054504475
9435.695538,62.1822,115.3138,3.0355,2.5886,7.76,4.4455,4.6683,4.2349,8.5,8.5781,,0.294996769,4.901724288,2.643222234,3.046606792
9436.023622,62.3284,115.4754,2.8918,2.587,7.89,4.4761,4.5615,4.2756,8.5,8.5781,,0.294447782,4.890226606,2.639523223,3.040400322
9436.351706,62.516,115.8754,2.4023,2.582,7.98,4.4985,4.4654,4.3338,8.5,8.5781,,0.294710131,4.875551859,2.630411632,3.034210181
9436.67979,62.7036,116.2753,2.7014,2.5759,8.11,4.476,4.4356,4.3284,8.5,8.5781,,0.294969867,4.860964921,2.621364985,3.028712064
9437.007874,62.8917,116.673,2.5804,2.5705,8.31,4.4756,4.4391,4.3579,8.5,8.5781,,0.295212043,4.846426476,2.612429611,3.022823741
9437.335958,63.0925,116.9828,2.7448,2.5662,8.53,4.4796,4.4747,4.3891,8.5,8.5781,,0.294902329,4.8310021,2.605511238,3.015726664
9437.664042,63.2933,117.2926,3.6902,2.5627,8.71,4.4637,4.5719,4.3947,8.5,8.5781,,0.294593815,4.815675593,2.598629411,3.008211302
9437.992126,63.4939,117.6025,4.6143,2.5601,8.78,4.4366,4.681,4.426,8.5,8.5781,,0.294288819,4.800461147,2.591781637,3.000229619
9438.32021,63.6232,117.9492,5.2085,2.559,8.76,4.4081,4.7546,4.4136,8.5,8.5781,,0.294816016,4.790705277,2.584163352,2.994775773
9438.648294,63.7508,118.2968,5.3888,2.5607,8.68,4.394,4.783,4.4209,8.5,8.5781,,0.295358639,4.781116472,2.576570119,2.987789336
9438.976378,63.8782,118.6439,5.0225,2.565,8.55,4.379,4.7908,4.4317,8.5,8.5781,,0.295896128,4.771580915,2.569032205,2.979329989
9439.304462,63.9793,118.7771,4.964,2.5695,8.33,4.3621,4.8079,4.4105,8.5,8.5781,,0.29563183,4.764040869,2.566151219,2.972016167
9439.632546,64.0784,118.8936,4.3453,2.5728,8.04,4.3557,4.7929,4.418,8.5,8.5781,,0.295304788,4.756673075,2.563636731,2.965516126
9439.96063,64.1773,119.0099,3.917,2.5752,7.77,4.3495,4.7364,4.4363,8.5,8.5781,,0.294978728,4.749342836,2.561131469,2.959566064
9440.288714,64.2242,119.0428,4.4971,2.578,7.56,4.3507,4.6348,4.4295,8.5,8.5781,,0.294715953,4.745874608,2.560423646,2.955798354
9440.616798,64.2639,119.0643,4.7671,2.5811,7.47,4.3529,4.5088,4.4404,8.5,8.5781,,0.294462458,4.742942772,2.559961298,2.952197914
9440.944882,64.3038,119.0858,4.184,2.5834,7.49,4.3457,4.3976,4.4506,8.5,8.5781,,0.294206955,4.739999813,2.559499117,2.949052452
9441.272966,64.3793,119.1375,3.972,2.5838,7.56,4.3465,4.3187,4.4776,8.5,8.5781,,0.293776804,4.734441039,2.558388417,2.945365975
9441.60105,64.4619,119.1953,4.2191,2.5816,7.65,4.3481,4.2423,4.4642,8.5,8.5781,,0.293311734,4.728374435,2.557147807,2.942844973
9441.929134,64.5443,119.2532,4.9427,2.5773,7.78,4.3554,4.1754,4.4626,8.5,8.5781,,0.292848438,4.722337991,2.555906257,2.941538796
9442.257218,64.5188,119.3016,4.649,2.5732,7.97,4.3592,4.1658,4.4583,8.5,8.5781,,0.293317058,4.724204418,2.55486934,2.94504483
9442.585302,64.4634,119.3475,4.238,2.57,8.18,4.3613,4.2032,4.4436,8.5,8.5781,,0.294042026,4.728264411,2.553886759,2.949410304
9442.913386,64.4082,119.3935,4.0599,2.5674,8.41,4.3618,4.264,4.4546,8.5,8.5781,,0.294762741,4.732316693,2.552902796,2.95343238
9443.24147,64.4494,119.4906,4.4102,2.5652,8.62,4.3366,4.3737,4.4514,8.5,8.5781,,0.294863148,4.729291506,2.550828266,2.952809765
9443.569554,64.5252,119.6059,5.1654,2.5637,8.79,4.3108,4.4681,4.4238,8.5,8.5781,,0.29474104,4.723735843,2.548369269,2.950203688
